,error_ractions,error_info
0,c12c(cccc1)OC(=O)C=C2O.c1(C=O)c(F)cccc1Cl.C(C#N)C#N>>C1(C(C#N)=C(N)OC(c2c(cccc2)OC3=O)=C13)c4c(F)cccc4Cl,Ignored this reaction
1,c1(ccc(C=O)cc1)OCc2ccccc2.c12c(cccc1)OC(=O)C=C2O.C(C#N)C#N>>C12=C(OC(N)=C(C#N)C1c3ccc(OCc4ccccc4)cc3)c5c(cccc5)OC2=O,Ignored this reaction
2,c1(C=O)ccc(Cl)cc1.C(=O)(OC)CC(C)=O.c1(Br)ccc(N)cc1>>N1(c2ccc(Br)cc2)[C@H](c3ccc(Cl)cc3)CC(Nc4ccc(Br)cc4)=C(C(=O)OC)[C@H]1c5ccc(Cl)cc5,Ignored this reaction
3,O=C.c1(OC)ccc(N)cc1.C(=O)(OCC)C#CC(=O)OCC>>C1(Nc2ccc(OC)cc2)=C(C(=O)OCC)CN(c3ccc(OC)cc3)C1=O,Ignored this reaction
4,c1(I)ccccc1.C1234(CN)B567([H])B89([H])(B([H])(B58%10([H])B16%11%12[H])(B9%13%14([H])B2%15%16%17[H])(B%10%11%18([H])C3%12%15%19[H])B%13%16%18%19[H])B47%14%17[H].Cl.O=[C]>>C1234(CNC(=O)c5ccccc5)B678([H])B9%10([H])(B([H])(B69%11([H])B17%12%13[H])(B%10%14%15([H])B2%16%17%18[H])(B%11%12%19([H])C3%13%16%20[H])B%14%17%19%20[H])B48%15%18[H],Ignored this reaction
5,c1(cccc(C=O)c1)N(=O)=O.c1(N)ccccc1.C(=O)(OC)C#CC(=O)OC>>C1(C(=O)OC)=C(Nc2ccccc2)C(=O)OC1c3cccc(N(=O)=O)c3,Ignored this reaction
6,O=C.C(=O)(OC)C#CC(=O)OC.c1(CN)ccccc1.c1(F)ccc(N)cc1>>N1(CC(C(=O)OC)=C(NCc2ccccc2)C1=O)c3ccc(F)cc3,Ignored this reaction
7,c12c(cccc1)cco2.c1(ccccc1)[SiH](C)C.c1(ccccc1)[SiH](C)C>>[Si](C)(C)(Oc1ccccc1CC[Si](C)(C)c2ccccc2)c3ccccc3,Ignored this reaction
8,O([H])[H].[N+]([H])([H])([H])[H].[Mo]1234(O([Mo]5([O-])(=O)(O6)O1([Mo](=O)([O-])(O5)(O7)O2)[Mo]78(=O)([O-])O9)[Mo]6%10(=O)([O-])O3([Mo](=O)([O-])(O%10)(O%11)O4)[Mo]9%11%12(=O)[O-])O8%12>>[Mo].O.O.O,Ignored this reaction
9,c1(ccc(F)s1)C(=O)O.O(C)NC.Cl[H]>>c1(ccc(F)s1)C(=O)N(C)OC,Ignored this reaction
10,C(C)(O)C(=O)O.N([H])([H])[H].C(CC)CO>>C(=O)(OCCCC)C(C)O,Ignored this reaction
11,S(=O)([O-])(=O)C(F)(F)F.c12c(cc(C#N)cc1)[i+]c(cccc3)c23.S(N)(=O)(=O)c1ccc(C)cc1>>n1(c2c(cccc2)c(ccc(C#N)c3)c13)S(=O)(=O)c4ccc(C)cc4,Ignored this reaction
12,S(=O)([O-])(=O)C(F)(F)F.c12c(cc(C(F)(F)F)cc1)[i+]c(cccc3)c23.S(N)(=O)(=O)c1ccc(C)cc1>>n1(c2c(cccc2)c(ccc(C(F)(F)F)c3)c13)S(=O)(=O)c4ccc(C)cc4,Ignored this reaction
13,S(=O)([O-])(=O)C(F)(F)F.c12c(ccc(cccc3)c13)c4c(cccc4)[i+]2.S(N)(=O)(=O)c1ccc(C)cc1>>c12c(ccc(cccc3)c13)c(cccc4)c4n2S(=O)(=O)c5ccc(C)cc5,Ignored this reaction
14,S(=O)([O-])(=O)C(F)(F)F.c12c(cc(c3ccccc3)cc1)[i+]c(cccc4)c24.S(N)(=O)(=O)c1ccc(C)cc1>>n1(c2c(cccc2)c(ccc(c3ccccc3)c4)c14)S(=O)(=O)c5ccc(C)cc5,Ignored this reaction
15,S(=O)(=O)([O-])C(F)(F)F.c12c(cccc1)[i+]c(cccc3)c23.c1(OC)ccc(N)cc1>>n1(c2ccc(OC)cc2)c3c(cccc3)c(cccc4)c14,Ignored this reaction
16,C(C)(C)(C)c1ccc(N)cc1.S(=O)(=O)([O-])C(F)(F)F.c12c(cccc1)[i+]c(cccc3)c23>>n1(c2ccc(C(C)(C)C)cc2)c3c(cccc3)c(cccc4)c14,Ignored this reaction
